,Vol,De,arrival_real_date_planed,arrival_real_date_time_planed,arrival_real_date_time,month,hour,weekday,quarter,delay_in_minutes,duration_in_minutes,is_late
13512,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-14,2018-10-14 14:04:00,2018-10-14 13:53:00,10,14,6,4,-11.0,159.0,0
13513,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-10-14,2018-10-14 15:24:00,2018-10-14 15:12:00,10,15,6,4,-12.0,113.0,0
13514,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-14,2018-10-14 16:38:00,2018-10-14 17:14:00,10,16,6,4,36.0,93.0,1
13515,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-14,2018-10-14 16:51:00,2018-10-14 16:26:00,10,16,6,4,-25.0,93.0,0
13517,AF618 AFR618 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-14,2018-10-14 18:20:00,2018-10-14 18:26:00,10,18,6,4,6.0,106.0,1
13518,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-14,2018-10-14 08:01:00,2018-10-14 07:41:00,10,8,6,4,-20.0,97.0,0
13519,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-14,2018-10-14 08:13:00,2018-10-14 08:11:00,10,8,6,4,-2.0,102.0,0
13520,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-14,2018-10-14 09:14:00,2018-10-14 08:57:00,10,9,6,4,-17.0,97.0,0
13521,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-10-14,2018-10-14 09:15:00,2018-10-14 09:07:00,10,9,6,4,-8.0,103.0,0
13523,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-14,2018-10-14 11:28:00,2018-10-14 11:08:00,10,11,6,4,-20.0,203.0,0
13524,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-14,2018-10-14 12:52:00,2018-10-14 12:32:00,10,12,6,4,-20.0,98.0,0
13525,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2018-10-14,2018-10-14 13:00:00,2018-10-14 15:55:00,10,13,6,4,175.0,58.0,1
13526,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-14,2018-10-14 13:18:00,2018-10-14 13:07:00,10,13,6,4,-11.0,195.0,0
13527,TX556 FWI56Y Air Caraïbes (TX / FWI),Paris (ORY / LFPO),2018-10-14,2018-10-14 13:25:00,2018-10-14 13:22:00,10,13,6,4,-3.0,541.0,0
13529,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-14,2018-10-14 14:04:00,2018-10-14 13:53:00,10,14,6,4,-11.0,159.0,0
13530,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-10-14,2018-10-14 15:24:00,2018-10-14 15:12:00,10,15,6,4,-12.0,113.0,0
13531,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-14,2018-10-14 16:38:00,2018-10-14 17:14:00,10,16,6,4,36.0,93.0,1
13532,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-14,2018-10-14 16:51:00,2018-10-14 16:26:00,10,16,6,4,-25.0,93.0,0
13533,AF618 AFR618 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-14,2018-10-14 18:20:00,2018-10-14 18:26:00,10,18,6,4,6.0,106.0,1
13535,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 08:01:00,2018-10-15 07:40:00,10,8,0,4,-21.0,94.0,0
13536,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 08:13:00,2018-10-15 07:58:00,10,8,0,4,-15.0,90.0,0
13537,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-15,2018-10-15 09:14:00,2018-10-15 08:59:00,10,9,0,4,-15.0,102.0,0
13538,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 09:15:00,2018-10-15 09:10:00,10,9,0,4,-5.0,109.0,0
13539,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-10-15,2018-10-15 11:00:00,2018-10-15 10:45:00,10,11,0,4,-15.0,94.0,0
13541,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-15,2018-10-15 11:23:00,2018-10-15 11:12:00,10,11,0,4,-11.0,204.0,0
13542,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2018-10-15,2018-10-15 11:47:00,2018-10-15 11:51:00,10,11,0,4,4.0,124.0,1
13543,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-15,2018-10-15 12:52:00,2018-10-15 12:32:00,10,12,0,4,-20.0,96.0,0
13544,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-15,2018-10-15 13:35:00,2018-10-15 13:06:00,10,13,0,4,-29.0,185.0,0
13545,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-15,2018-10-15 14:04:00,2018-10-15 16:32:00,10,14,0,4,148.0,162.0,1
13547,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-10-15,2018-10-15 15:24:00,2018-10-15 15:37:00,10,15,0,4,13.0,104.0,1
13548,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 16:38:00,2018-10-15 17:49:00,10,16,0,4,71.0,100.0,1
13549,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 16:51:00,2018-10-15 17:51:00,10,16,0,4,60.0,92.0,1
13550,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 08:01:00,2018-10-15 07:40:00,10,8,0,4,-21.0,94.0,0
13551,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 08:13:00,2018-10-15 07:58:00,10,8,0,4,-15.0,90.0,0
13552,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-15,2018-10-15 09:14:00,2018-10-15 08:59:00,10,9,0,4,-15.0,102.0,0
13553,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 09:15:00,2018-10-15 09:10:00,10,9,0,4,-5.0,109.0,0
13555,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-10-15,2018-10-15 11:00:00,2018-10-15 10:45:00,10,11,0,4,-15.0,94.0,0
13556,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-15,2018-10-15 11:23:00,2018-10-15 11:12:00,10,11,0,4,-11.0,204.0,0
13557,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2018-10-15,2018-10-15 11:47:00,2018-10-15 11:51:00,10,11,0,4,4.0,124.0,1
13558,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-15,2018-10-15 12:52:00,2018-10-15 12:32:00,10,12,0,4,-20.0,96.0,0
13559,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-15,2018-10-15 13:35:00,2018-10-15 13:06:00,10,13,0,4,-29.0,185.0,0
13561,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-15,2018-10-15 14:04:00,2018-10-15 16:32:00,10,14,0,4,148.0,162.0,1
13562,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-10-15,2018-10-15 15:24:00,2018-10-15 15:37:00,10,15,0,4,13.0,104.0,1
13563,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 16:38:00,2018-10-15 17:49:00,10,16,0,4,71.0,100.0,1
13564,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-15,2018-10-15 16:51:00,2018-10-15 17:51:00,10,16,0,4,60.0,92.0,1
13565,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 08:01:00,2018-10-16 07:41:00,10,8,1,4,-20.0,95.0,0
13567,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 08:13:00,2018-10-16 08:07:00,10,8,1,4,-6.0,94.0,0
13568,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-16,2018-10-16 09:14:00,2018-10-16 09:01:00,10,9,1,4,-13.0,98.0,0
13569,AF4154 AFR4154 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-16,2018-10-16 10:30:00,2018-10-16 10:20:00,10,10,1,4,-10.0,95.0,0
13570,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-16,2018-10-16 11:28:00,2018-10-16 11:09:00,10,11,1,4,-19.0,206.0,0
13571,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-10-16,2018-10-16 12:13:00,2018-10-16 12:00:00,10,12,1,4,-13.0,207.0,0
13573,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-16,2018-10-16 12:52:00,2018-10-16 12:52:00,10,12,1,4,0.0,102.0,0
13574,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2018-10-16,2018-10-16 13:00:00,2018-10-16 13:00:00,10,13,1,4,0.0,70.0,0
13575,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-16,2018-10-16 13:08:00,2018-10-16 13:43:00,10,13,1,4,35.0,206.0,1
13576,AC1814 ROU1814 Air Canada (AC / ACA),Montreal (YUL / CYUL),2018-10-16,2018-10-16 13:20:00,2018-10-16 13:04:00,10,13,1,4,-16.0,220.0,0
13577,TX556 FWI56Y Air Caraïbes (TX / FWI),Paris (ORY / LFPO),2018-10-16,2018-10-16 15:15:00,2018-10-16 15:26:00,10,15,1,4,11.0,552.0,1
13579,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 16:38:00,2018-10-16 16:32:00,10,16,1,4,-6.0,103.0,0
13580,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 16:51:00,2018-10-16 16:20:00,10,16,1,4,-31.0,95.0,0
13581,M68210 AJT8210 Amerijet International (M6 / AJT),Kingston (KIN / MKJP),2018-10-16,2018-10-16 17:04:00,2018-10-16 17:04:00,10,17,1,4,0.0,47.0,0
13582,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 08:01:00,2018-10-16 07:41:00,10,8,1,4,-20.0,95.0,0
13583,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 08:13:00,2018-10-16 08:07:00,10,8,1,4,-6.0,94.0,0
13584,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-16,2018-10-16 09:14:00,2018-10-16 09:01:00,10,9,1,4,-13.0,98.0,0
13585,AF4154 AFR4154 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-16,2018-10-16 10:30:00,2018-10-16 10:20:00,10,10,1,4,-10.0,95.0,0
13587,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-16,2018-10-16 11:28:00,2018-10-16 11:09:00,10,11,1,4,-19.0,206.0,0
13588,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-10-16,2018-10-16 12:13:00,2018-10-16 12:00:00,10,12,1,4,-13.0,207.0,0
13589,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-16,2018-10-16 12:52:00,2018-10-16 12:52:00,10,12,1,4,0.0,102.0,0
13590,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2018-10-16,2018-10-16 13:00:00,2018-10-16 13:00:00,10,13,1,4,0.0,70.0,0
13591,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-16,2018-10-16 13:08:00,2018-10-16 13:43:00,10,13,1,4,35.0,206.0,1
13593,AC1814 ROU1814 Air Canada (AC / ACA),Montreal (YUL / CYUL),2018-10-16,2018-10-16 13:20:00,2018-10-16 13:04:00,10,13,1,4,-16.0,220.0,0
13594,TX556 FWI56Y Air Caraïbes (TX / FWI),Paris (ORY / LFPO),2018-10-16,2018-10-16 15:15:00,2018-10-16 15:26:00,10,15,1,4,11.0,552.0,1
13595,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 16:38:00,2018-10-16 16:32:00,10,16,1,4,-6.0,103.0,0
13596,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-16,2018-10-16 16:51:00,2018-10-16 16:20:00,10,16,1,4,-31.0,95.0,0
13597,M68210 AJT8210 Amerijet International (M6 / AJT),Kingston (KIN / MKJP),2018-10-16,2018-10-16 17:04:00,2018-10-16 17:04:00,10,17,1,4,0.0,47.0,0
13599,UP193 BHS193 Bahamasair (UP / BHS),Nassau (NAS / MYNN),2018-10-17,2018-10-17 07:00:00,2018-10-17 08:10:00,10,7,2,4,70.0,132.0,1
13600,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 08:01:00,2018-10-17 08:38:00,10,8,2,4,37.0,97.0,1
13601,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 08:13:00,2018-10-17 07:59:00,10,8,2,4,-14.0,94.0,0
13602,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-17,2018-10-17 09:14:00,2018-10-17 09:26:00,10,9,2,4,12.0,106.0,1
13603,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-17,2018-10-17 11:28:00,2018-10-17 10:44:00,10,11,2,4,-44.0,195.0,0
13605,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2018-10-17,2018-10-17 11:47:00,2018-10-17 11:40:00,10,11,2,4,-7.0,114.0,0
13606,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-17,2018-10-17 12:52:00,2018-10-17 13:02:00,10,12,2,4,10.0,97.0,1
13607,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-17,2018-10-17 13:35:00,2018-10-17 13:14:00,10,13,2,4,-21.0,199.0,0
13608,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-17,2018-10-17 14:04:00,2018-10-17 14:03:00,10,14,2,4,-1.0,167.0,0
13609,TS664 TSC664 Air Transat (TS / TSC),Montreal (YUL / CYUL),2018-10-17,2018-10-17 14:30:00,2018-10-17 14:26:00,10,14,2,4,-4.0,247.0,0
13611,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 16:38:00,2018-10-17 16:24:00,10,16,2,4,-14.0,100.0,0
13612,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 16:51:00,2018-10-17 16:45:00,10,16,2,4,-6.0,105.0,0
13613,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-17,2018-10-17 18:20:00,2018-10-17 18:16:00,10,18,2,4,-4.0,94.0,0
13614,UP193 BHS193 Bahamasair (UP / BHS),Nassau (NAS / MYNN),2018-10-17,2018-10-17 07:00:00,2018-10-17 08:10:00,10,7,2,4,70.0,132.0,1
13615,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 08:01:00,2018-10-17 08:38:00,10,8,2,4,37.0,97.0,1
13616,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 08:13:00,2018-10-17 07:59:00,10,8,2,4,-14.0,94.0,0
13617,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-17,2018-10-17 09:14:00,2018-10-17 09:26:00,10,9,2,4,12.0,106.0,1
13619,AA1179 AAL1179  American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-17,2018-10-17 11:28:00,2018-10-17 10:44:00,10,11,2,4,-44.0,195.0,0
13620,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2018-10-17,2018-10-17 11:47:00,2018-10-17 11:40:00,10,11,2,4,-7.0,114.0,0
13621,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-17,2018-10-17 12:52:00,2018-10-17 13:02:00,10,12,2,4,10.0,97.0,1
13622,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-17,2018-10-17 13:35:00,2018-10-17 13:14:00,10,13,2,4,-21.0,199.0,0
13623,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-17,2018-10-17 14:04:00,2018-10-17 14:03:00,10,14,2,4,-1.0,167.0,0
13625,TS664 TSC664 Air Transat (TS / TSC),Montreal (YUL / CYUL),2018-10-17,2018-10-17 14:30:00,2018-10-17 14:26:00,10,14,2,4,-4.0,247.0,0
13626,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 16:38:00,2018-10-17 16:24:00,10,16,2,4,-14.0,100.0,0
13627,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-17,2018-10-17 16:51:00,2018-10-17 16:45:00,10,16,2,4,-6.0,105.0,0
13628,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-17,2018-10-17 18:20:00,2018-10-17 18:16:00,10,18,2,4,-4.0,94.0,0
13629,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 08:01:00,2018-10-18 07:57:00,10,8,3,4,-4.0,106.0,0
13631,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 08:13:00,2018-10-18 08:08:00,10,8,3,4,-5.0,99.0,0
13632,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-18,2018-10-18 09:14:00,2018-10-18 09:14:00,10,9,3,4,0.0,108.0,0
13633,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 09:15:00,2018-10-18 09:01:00,10,9,3,4,-14.0,87.0,0
13634,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-18,2018-10-18 11:28:00,2018-10-18 10:53:00,10,11,3,4,-35.0,195.0,0
13635,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2018-10-18,2018-10-18 11:47:00,2018-10-18 12:00:00,10,11,3,4,13.0,123.0,1
13637,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-18,2018-10-18 12:52:00,2018-10-18 12:47:00,10,12,3,4,-5.0,101.0,0
13638,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-18,2018-10-18 13:35:00,2018-10-18 13:12:00,10,13,3,4,-23.0,192.0,0
13639,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-18,2018-10-18 14:04:00,2018-10-18 14:02:00,10,14,3,4,-2.0,159.0,0
13640,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-10-18,2018-10-18 15:24:00,2018-10-18 15:23:00,10,15,3,4,-1.0,113.0,0
13641,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 16:38:00,2018-10-18 16:44:00,10,16,3,4,6.0,103.0,1
13643,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 16:51:00,2018-10-18 16:27:00,10,16,3,4,-24.0,96.0,0
13644,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-18,2018-10-18 18:20:00,2018-10-18 18:24:00,10,18,3,4,4.0,99.0,1
13645,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 08:01:00,2018-10-18 07:57:00,10,8,3,4,-4.0,106.0,0
13646,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 08:13:00,2018-10-18 08:08:00,10,8,3,4,-5.0,99.0,0
13647,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-18,2018-10-18 09:14:00,2018-10-18 09:14:00,10,9,3,4,0.0,108.0,0
13648,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 09:15:00,2018-10-18 09:01:00,10,9,3,4,-14.0,87.0,0
13650,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-18,2018-10-18 11:28:00,2018-10-18 10:53:00,10,11,3,4,-35.0,195.0,0
13651,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2018-10-18,2018-10-18 11:47:00,2018-10-18 12:00:00,10,11,3,4,13.0,123.0,1
13652,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-18,2018-10-18 12:52:00,2018-10-18 12:47:00,10,12,3,4,-5.0,101.0,0
13653,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-18,2018-10-18 13:35:00,2018-10-18 13:12:00,10,13,3,4,-23.0,192.0,0
13654,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-18,2018-10-18 14:04:00,2018-10-18 14:02:00,10,14,3,4,-2.0,159.0,0
13656,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-10-18,2018-10-18 15:24:00,2018-10-18 15:23:00,10,15,3,4,-1.0,113.0,0
13657,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 16:38:00,2018-10-18 16:44:00,10,16,3,4,6.0,103.0,1
13658,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-18,2018-10-18 16:51:00,2018-10-18 16:27:00,10,16,3,4,-24.0,96.0,0
13659,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-10-18,2018-10-18 18:20:00,2018-10-18 18:24:00,10,18,3,4,4.0,99.0,1
13660,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-10-19,2018-10-19 08:01:00,2018-10-19 07:35:00,10,8,4,4,-26.0,98.0,0
13662,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-10-19,2018-10-19 08:13:00,2018-10-19 08:32:00,10,8,4,4,19.0,98.0,1
13663,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-19,2018-10-19 09:14:00,2018-10-19 09:12:00,10,9,4,4,-2.0,109.0,0
13664,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-10-19,2018-10-19 09:15:00,2018-10-19 08:55:00,10,9,4,4,-20.0,99.0,0
13665,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-10-19,2018-10-19 11:00:00,2018-10-19 10:51:00,10,11,4,4,-9.0,96.0,0
13666,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-10-19,2018-10-19 11:28:00,2018-10-19 10:37:00,10,11,4,4,-51.0,184.0,0
13668,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-10-19,2018-10-19 12:52:00,2018-10-19 12:28:00,10,12,4,4,-24.0,97.0,0
13670,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2018-10-19,2018-10-19 13:00:00,2018-10-19 12:57:00,10,13,4,4,-3.0,54.0,0
13671,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-10-19,2018-10-19 13:35:00,2018-10-19 13:08:00,10,13,4,4,-27.0,190.0,0
13672,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-10-19,2018-10-19 14:04:00,2018-10-19 13:58:00,10,14,4,4,-6.0,157.0,0
13674,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-10-19,2018-10-19 15:24:00,2018-10-19 15:25:00,10,15,4,4,1.0,119.0,1
